t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref
9151,61.64999771118164,184.2262420654297,-11.446968078613281,-48.4016227722168,-12.0,0.06959724426269531
9161,63.150001525878906,167.11337280273438,-11.928512573242188,-48.27799987792969,-12.0,0.06959724426269531
9171,64.3499984741211,143.5564727783203,-12.410055160522461,-48.21614456176758,-12.0,0.0622711181640625
9181,65.39999389648438,124.27814483642578,-12.898477554321289,-48.529212951660156,-12.0,0.0622711181640625
9190,66.29999542236328,107.13909149169922,-13.331866264343262,-45.934024810791016,-12.0,0.047618865966796875
9200,66.9000015258789,83.56977844238281,-13.82028865814209,-47.388153076171875,-12.0,0.047618865966796875
9211,67.5,71.7847900390625,-14.356864929199219,-50.52287673950195,-12.0,0.07692337036132812
9221,67.80000305175781,50.892513275146484,-14.845287322998047,-49.682579040527344,-12.0,0.0622711181640625
9231,67.94999694824219,32.94614791870117,-15.333708763122559,-49.26235580444336,-12.0,0.07692337036132812
9241,67.80000305175781,8.973184585571289,-15.822132110595703,-49.05231857299805,-12.0,0.06959724426269531
9251,67.5,-10.513527870178223,-16.31055450439453,-48.94729995727539,-12.0,0.0622711181640625
9261,67.04999542236328,-27.756771087646484,-16.79897689819336,-48.89479064941406,2.021306037902832,0.0622711181640625
9271,66.29999542236328,-51.37851333618164,-17.23924446105957,-46.460731506347656,2.113051652908325,0.0622711181640625
9281,65.39999389648438,-70.68927764892578,-17.60384178161621,-41.46022033691406,2.815873146057129,0.06959724426269531
9290,64.19999694824219,-95.34443664550781,-17.865251541137695,-33.80059051513672,4.183346748352051,0.09157466888427734
9300,62.849998474121094,-115.17224884033203,-18.09914207458496,-28.59487533569336,6.207128047943115,0.0622711181640625
9311,60.749996185302734,-162.58628845214844,-18.278003692626953,-23.24044418334961,7.603267669677734,0.07692337036132812
9321,58.79999923706055,-178.79307556152344,-18.38119125366211,-16.779600143432617,8.769928932189941,0.0622711181640625
9331,56.55000305175781,-201.89639282226562,-18.42246437072754,-10.453536033630371,10.502986907958984,0.0622711181640625
9341,54.000003814697266,-228.44821166992188,-18.415586471557617,-4.882849216461182,12.0,0.0622711181640625
9351,51.30000305175781,-249.22415161132812,-18.353673934936523,0.6542170643806458,12.0,0.0622711181640625
9361,48.29999923706055,-274.612060546875,-18.243606567382812,5.830479621887207,12.0,0.047618865966796875
