t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref,tempo_computacional,cod_erro
35420,180.0,-0.0009420173591934144,-8.179354667663574,8.128024101257324,3.3517727851867676,-8.968576431274414,4445.0,0.0
35430,180.0,-0.0004710086795967072,-8.103683471679688,7.847565650939941,3.468902349472046,-8.892848014831543,4438.0,0.0
35440,180.0,-0.0002355043397983536,-8.0280122756958,7.70733642578125,3.1512036323547363,-8.816778182983398,4438.0,0.0
35450,180.0,-0.0001177521698991768,-7.952341556549072,7.6372222900390625,2.981093168258667,-8.740348815917969,4440.0,0.0
35460,180.0,-5.88760849495884e-05,-7.8766703605651855,7.6021647453308105,2.884664535522461,-8.66358757019043,4443.0,0.0
35469,180.0,-2.94380424747942e-05,-7.807878494262695,7.240679740905762,2.825038433074951,-8.586495399475098,4518.0,0.0
35480,180.0,-1.47190212373971e-05,-7.72532844543457,7.747849941253662,2.4156548976898193,-8.509039878845215,4475.0,0.0
35489,180.0,-7.35951061869855e-06,-7.663415431976318,6.969566822052002,2.9323887825012207,-8.431249618530273,4497.0,0.0
35500,179.85000610351562,-7.500234603881836,-7.587744235992432,7.268337249755859,2.0783944129943848,-8.353137969970703,4451.0,0.0
35510,179.85000610351562,-3.750117301940918,-7.52583122253418,6.729809761047363,7.794511795043945,-8.27468490600586,4442.0,0.0
35520,179.85000610351562,-1.875058650970459,-7.443281173706055,7.492414951324463,4.9691596031188965,-8.195916175842285,4453.0,0.0
35530,179.85000610351562,-0.9375293254852295,-7.346972942352295,8.561629295349121,4.6422438621521,-8.116812705993652,4451.0,0.0
35540,179.85000610351562,-0.46876466274261475,-7.250664234161377,9.096236228942871,5.206284523010254,-8.037400245666504,4437.0,0.0
35550,180.0,7.265848159790039,-7.1474761962890625,9.707533836364746,5.486239910125732,-7.95767068862915,4448.0,0.0
35560,180.0,3.6329240798950195,-7.03740930557251,10.357101440429688,0.5665140151977539,-7.877627849578857,4441.0,0.0
35569,180.0,1.8164620399475098,-6.934221267700195,10.337965965270996,3.4118385314941406,-7.7972612380981445,4518.0,0.0
35580,180.0,0.9082310199737549,-6.817275047302246,11.016273498535156,4.4708356857299805,-7.716598987579346,4467.0,0.0
35589,180.14999389648438,7.953662872314453,-6.727846145629883,9.979602813720703,5.737175464630127,-7.6356201171875,4502.0,0.0
35600,180.14999389648438,3.9768314361572266,-6.610899448394775,10.837128639221191,-0.5194430351257324,-7.554351329803467,4448.0,0.0
35610,180.14999389648438,1.9884157180786133,-6.500832557678223,10.92189884185791,2.754767894744873,-7.47277307510376,4452.0,0.0
35620,180.14999389648438,0.9942078590393066,-6.404524326324463,10.276371002197266,4.03090763092041,-7.390911102294922,4439.0,0.0
35630,180.14999389648438,0.4971039295196533,-6.308215141296387,9.953644752502441,3.937168598175049,-7.30875825881958,4453.0,0.0
35640,180.14999389648438,0.24855196475982666,-6.218785762786865,9.448287963867188,3.887918472290039,-7.226315975189209,4442.0,0.0
35650,180.14999389648438,0.12427598237991333,-6.1224775314331055,9.539566040039062,3.4929704666137695,-7.143576622009277,4447.0,0.0
35660,180.14999389648438,0.062137991189956665,-6.026168346405029,9.585224151611328,3.657921552658081,-7.060567378997803,4453.0,0.0
35669,180.14999389648438,0.031068995594978333,-5.943618297576904,8.920122146606445,3.738051176071167,-6.977266788482666,4524.0,0.0
35680,180.14999389648438,0.015534497797489166,-5.847309589385986,9.27550220489502,3.0398199558258057,-6.893703937530518,4470.0,0.0
